Timestamp,Name,Action,Status,Image_Path,Confidence
2025-11-21 00:29:38,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:41,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:43,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:46,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:49,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:51,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:54,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:57,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:59,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:00,k,SLEEPING,ALERT,N/A,0.29
2025-11-21 00:30:02,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:05,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:07,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:10,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:13,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:15,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:18,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:20,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:23,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:26,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:28,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:30:28,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:31,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:34,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:36,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:39,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:41,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:44,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
